Method,N,NT_TRAIN,Parameter,True_Value,Mean,SD,SE,Bias,Relative_Bias_pct,RMSE,Coverage_Rate,Power,N_Valid,Mean_All_LL_Best,Mean_All_Regime2_Share,Mean_All_Majority_Accuracy,Mean_Observed_Accuracy,Mean_Observed_Sensitivity,Mean_Observed_Specificity,Mean_Observed_Precision,Mean_Observed_F1_Score,Mean_Observed_Regime2_Share,Mean_Observed_Majority_Accuracy,Mean_Forecast_Accuracy,Mean_Forecast_Sensitivity,Mean_Forecast_Specificity,Mean_Forecast_Precision,Mean_Forecast_F1_Score,Mean_Forecast_Regime2_Share,Mean_Forecast_Majority_Accuracy
two_stage,100,50,B12_2,0.22,0.250302,0.053797,0.005407,0.030302,13.77,0.061507,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,P12,1e-12,0.0,0.0,0.0,-0.0,-0.0,0.0,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,P2,0.2,0.659277,0.123524,0.012415,0.459277,229.64,0.475436,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,LogLikelihood,,-3.6464,0.023,,,,,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,ConvergenceRate,,0.99,,,,,,,,100,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,50,25,gamma1,3.5,3.697247,0.503002,0.050554,0.197247,5.64,0.537924,0.9697,1.0,99,-3.6965,0.5064,0.5418,0.8515,0.7112,0.9085,0.7864,0.7371,0.2956,0.7044,0.858,0.844,0.8689,0.8994,0.8652,0.554,0.569
two_stage,50,25,B11_1,-0.05,-0.054511,0.073517,0.007389,-0.004511,-9.02,0.073283,1.0,0.0101,99,-3.6965,0.5064,0.5418,0.8515,0.7112,0.9085,0.7864,0.7371,0.2956,0.7044,0.858,0.844,0.8689,0.8994,0.8652,0.554,0.569
two_stage,50,25,B11_2,-0.06,-0.032393,0.069352,0.00697,0.027607,46.01,0.074319,1.0,0.0101,99,-3.6965,0.5064,0.5418,0.8515,0.7112,0.9085,0.7864,0.7371,0.2956,0.7044,0.858,0.844,0.8689,0.8994,0.8652,0.554,0.569
two_stage,50,25,B21_1,-0.87,-0.247649,0.095593,0.009607,0.622351,71.53,0.629576,0.0606,0.1313,99,-3.6965,0.5064,0.5418,0.8515,0.7112,0.9085,0.7864,0.7371,0.2956,0.7044,0.858,0.844,0.8689,0.8994,0.8652,0.554,0.569
two_stage,50,25,B21_2,-0.77,-0.2289,0.09239,0.009286,0.5411,70.27,0.548852,0.1111,0.1212,99,-3.6965,0.5064,0.5418,0.8515,0.7112,0.9085,0.7864,0.7371,0.2956,0.7044,0.858,0.844,0.8689,0.8994,0.8652,0.554,0.569
